,ATMP_In_F,ATMP_In_P,ATMP_In_T,BFW_F,BFW_P,BFW_T,ECON_OUT_F,ECON_OUT_P,ECON_OUT_T,FG_2_AIRPH_Fm,FG_2_AIRPH_P,FG_2_AIRPH_T,FG_2_ECON_Fm,FG_2_ECON_P,FG_2_ECON_T,FG_2_FSH_Fm,FG_2_FSH_P,FG_2_FSH_T,FG_2_PrSH_Fm,FG_2_PrSH_P,FG_2_PrSH_T,FG_2_RH_Fm,FG_2_RH_P,FG_2_RH_T,FG_PrSH_2_Mix_Fm,FG_PrSH_2_Mix_P,FG_PrSH_2_Mix_T,FG_RH_2_Mix_Fm,FG_RH_2_Mix_P,FG_RH_2_Mix_T,FSH_In_F,FSH_In_P,FSH_In_T,H0001,P0001,POWER_GROSS,PlatenSH_IN_F,PlatenSH_IN_P,PlatenSH_IN_T,PrSH_IN_F,PrSH_IN_P,PrSH_IN_T,RHT_COLD_F,RHT_COLD_P,RHT_COLD_T,RHT_HOT_F,RHT_HOT_P,RHT_HOT_T,V0001,V0002,V0003,V0004,MS_F,MS_P,MS_T
122,19816.9443,21476760.03,858.1587449,19368.29653,22254490.07,477.3310994,21731.18025,21692335.78,544.0694431,465.6503368,99144.56234,495.6552381,456.9632254,100364.425,712.715452,454.2066642,100046.573,1301.139041,70.22712012,100900.7943,1120.946546,393.6966091,99347.96,1134.487878,65.83252329,100664.5895,882.5320706,389.6750661,99205.22224,692.9037645,22018.66485,21625501.46,770.7879182,1622.644236,21479502.62,516448651.9,20126.43681,21626703.09,903.554307,19137.49088,21692338.05,872.8550675,17789.48462,3426019.7,587.6264477,18195.27168,3062005.717,874.6343067,0.899311751,0.900857293,0.899934264,0.901251436,19137.49088,21479502.62,855
123,18668.46577,21476551.59,852.0374714,19498.44036,22254289.84,471.5857585,19455.37725,21690868.31,552.0390278,451.7745541,99653.41416,483.8523658,456.8575853,99852.29231,717.474178,460.4991839,100129.4603,1301.981619,70.64176189,100148.5651,1132.503864,388.7101592,99981.73916,1128.517714,72.92915922,100664.5232,885.7552034,391.4228628,99891.69496,690.1251754,22846.31612,21626326.46,767.0245708,1617.644988,21475119.72,516457400.3,20511.66463,21625210.07,907.8331394,21216.55795,21691509.02,886.7531498,18716.31278,3427335.528,580.5940842,15730.95186,3063056.285,868.9371933,0.901199717,0.900345242,0.899594756,0.901294266,21216.55795,21475119.72,860
124,20822.23555,21478846.74,860.6942946,20503.06651,22253737.8,473.3915076,18916.36648,21692756.27,549.5368661,456.9347321,100106.4835,479.3199506,454.8380654,100827.7467,719.9658524,455.8961542,99830.31601,1304.997705,66.63468351,99923.99683,1137.342676,388.9991846,100321.2139,1128.33887,69.79580621,99505.76111,885.6824023,381.1108366,99914.71009,691.8230404,20236.72516,21625837.2,763.4186642,1647.577545,21474619.73,516444503.2,19641.18681,21624603.83,908.2683466,19890.84275,21692246.03,873.990861,18027.02769,3426521.916,585.7243555,17846.30875,3063513.087,870.7521019,0.902243446,0.899866851,0.899997132,0.899853239,19890.84275,21474619.73,865
125,21027.76712,21477773.38,852.3729096,21189.43273,22253725.93,469.6867736,19107.87295,21692027.51,537.4132999,464.5562264,99592.72879,490.8675698,461.4687523,100090.9783,709.1752355,456.0430167,100801.1089,1302.800862,57.09279511,99989.06216,1124.360633,382.9649421,100404.215,1134.606861,64.96143961,100428.1183,885.8025425,388.8056723,99685.5746,687.7313474,20115.50373,21626405,767.93484,1701.529813,21474902.27,516459517.5,21377.03016,21625162.99,903.0821797,20944.36794,21690228.41,885.9246035,18316.46906,3426407.167,576.7640776,17655.5083,3064350.588,875.6187622,0.899577852,0.899732541,0.899195969,0.899525928,20944.36794,21474902.27,868
126,19263.97275,21477716.12,860.7577379,23452.17995,22253450.01,464.7601797,21800.31847,21691379.95,539.687506,461.935972,100292.2519,493.7033011,462.9912527,99545.4813,719.9596939,456.8236529,100970.1015,1295.139752,69.48894138,100202.0066,1125.702322,388.8786795,100189.7157,1133.027768,73.14168724,101309.926,876.4388114,380.5301908,100245.3311,692.871161,19771.89584,21626199.72,763.9390348,1528.233522,21475386.6,516436422.7,20897.56813,21625504.17,900.7131684,22144.083,21692048.47,886.4594964,18814.15178,3426620.751,578.5508033,18440.18433,3064571.625,869.7217037,0.900544853,0.900315649,0.901261073,0.900897568,22144.083,21475386.6,860
127,21291.25234,21475792.58,854.3150883,21111.45417,22253875.69,470.371522,18994.47532,21692542.47,537.6659459,459.5683481,100019.8202,493.8511603,461.7278566,100053.3306,715.292766,456.2506646,99804.26197,1307.166871,67.33474498,100606.7344,1122.651992,382.8788383,100317.3697,1132.570591,70.76506809,100814.2956,888.6050315,390.952684,99487.99294,697.5336513,20902.25668,21625514.2,771.8130189,1696.926122,21479201.76,516441570.2,20952.1347,21625911.81,910.1617246,20327.38,21691608.13,877.7997,16993.68393,3427979.174,578.3688915,17984.09217,3064083.152,862.5562864,0.899363426,0.901211474,0.900182892,0.900638459,20327.38,21479201.76,855
128,21623.43116,21477118.19,857.2690504,21145.11119,22252811.29,470.4877575,19655.97988,21692185.25,551.5022252,456.6855446,99994.55561,492.8152891,462.9883749,99707.13495,721.0497984,462.5148301,100284.4626,1294.29106,65.67840851,99891.36204,1135.83724,389.2876869,100777.213,1127.450958,53.52759343,99849.03509,888.8738358,386.7061946,99581.82685,687.4419649,21755.51609,21626515.07,762.8187355,1833.626344,21474070.37,516462228.4,21256.70122,21625092.53,913.4625202,21076.53802,21691251.09,891.0851667,19433.7309,3427813.953,575.4210437,18013.05388,3065243.743,870.374458,0.900480847,0.900264087,0.900481047,0.900841018,21076.53802,21474070.37,860
129,20976.12791,21477740.28,859.2531664,21170.54324,22253990.6,480.3323448,20788.48888,21693378.28,538.2466274,461.2482523,98869.56968,498.9161224,455.3686579,99918.79255,714.7085018,462.5089854,100686.9546,1298.416913,65.70412152,99741.32132,1128.203485,387.5187336,101137.4036,1131.739177,67.40671636,99493.48256,882.1235998,386.4713139,100172.9825,687.9867568,20208.28691,21626366.41,767.1705699,1771.96461,21475686.4,516461025,18318.49725,21626832.15,896.0085128,20513.06226,21694082.46,880.4160318,16702.83079,3427442.339,578.5857134,18506.3446,3061774.969,875.5877969,0.899824519,0.900525183,0.899589937,0.899535498,20513.06226,21475686.4,865
130,20038.26098,21262387.21,857.5257702,22213.51771,22032545.43,471.3673871,19082.93784,21476090.3,540.7795514,446.8013487,100558.3988,493.9353729,454.1235891,100480.1583,727.7621668,453.3675049,99780.28797,1304.228993,63.84656148,100432.9344,1126.585693,388.792717,99912.7928,1119.4441,64.08778847,99821.33017,899.369558,388.96204,100662.9334,696.1594966,20180.76169,21409218.87,760.4579623,1663.859879,21263155.74,512210322.7,21936.17813,21410068.85,934.7890394,20434.05007,21475257.44,898.3371294,16181.03093,3392767.047,581.0702907,17381.69113,3033300.183,875.0777136,0.900189524,0.900339359,0.898928986,0.899626888,20434.05007,21263155.74,868
131,21969.14591,21261693.66,854.8446913,20103.05164,22032309.05,472.9610112,18319.94752,21472181.98,541.348905,456.3929403,100769.4829,492.9376645,458.820989,100104.8889,723.5004157,462.4782102,100467.9605,1304.391979,75.88035882,99582.13556,1127.802506,388.7749289,101109.5384,1129.086941,72.73354296,99445.15743,903.0251568,384.5282541,100812.2689,695.7455285,20393.79283,21409006.02,760.4645829,1521.951227,21257387.57,512208524.9,20300.88865,21409838.84,904.7665913,19868.88861,21473954.28,894.8958837,17309.88259,3394886.484,583.9580084,17782.78486,3032645.544,880.7994053,0.900006435,0.900948321,0.89920678,0.900340987,19868.88861,21257387.57,860
132,18370.88642,21263347.31,854.5883271,19071.22527,22032594.76,465.8158543,19319.80251,21474398.57,538.2733184,447.7760651,100206.1221,497.5653731,468.2823688,99762.67917,725.9072897,459.3025041,101610.1187,1300.771268,63.17158368,100214.898,1126.055476,395.7970445,100209.9258,1125.311734,66.23817501,100095.2882,889.4604006,389.0170023,100167.4399,690.7845307,19785.25015,21409414.12,756.7838275,1692.5836,21263879.44,512218173.4,20126.42389,21410513.21,915.6391006,19465.64368,21475936.85,900.3253604,18064.66386,3394353.855,579.8077698,17277.85064,3033324.548,869.9710041,0.900515096,0.900729571,0.900920355,0.899677036,19465.64368,21263879.44,855
133,19273.86129,21262973.91,854.3309171,20781.21277,22033474.17,473.1740028,20317.63989,21475532.02,538.8032583,452.8287085,99666.44678,488.7604046,455.7173086,99726.96567,720.5146091,461.9455543,100212.101,1301.696112,65.82867548,100871.5588,1120.717384,383.775566,100205.2809,1130.846095,68.62013723,100753.0801,887.4629425,393.182727,100553.4608,686.3031137,19005.5818,21411958.66,764.7063757,1699.55162,21260261.73,512205151.3,21180.45041,21409387.83,912.6534008,20222.42598,21474423.67,897.4935068,16662.09973,3395403.71,577.3378653,19029.87951,3033018.077,872.6093926,0.901294166,0.901132425,0.897696628,0.900054601,20222.42598,21260261.73,860
134,21916.92896,21264217.27,855.2526884,19276.93943,22031836.47,474.0813676,20491.30022,21475875.62,547.3684955,458.8360415,99747.44288,500.1512056,453.4650313,99845.13742,722.5034122,449.0832485,100029.7852,1301.069212,69.63346715,100173.7893,1123.36655,394.9076132,99451.55493,1119.681408,72.21350164,99491.00473,900.780816,390.8247375,100010.1541,694.3335335,20466.45857,21409142.95,764.6953766,1727.757808,21262399.34,512210169.8,19749.19752,21410024.11,918.5097192,19586.24304,21477305.64,897.1097365,18243.02709,3394637.855,589.01058,16788.19029,3032479.053,873.8790231,0.900878939,0.899892798,0.899630854,0.900995645,19586.24304,21262399.34,865
135,19950.38483,21263239.35,851.4438005,20254.79652,22032461.19,472.2002431,19426.00127,21476315.23,543.1694555,461.0365115,100170.8176,494.5419651,464.3429741,99015.21698,717.6586988,451.1756532,100435.1942,1303.839652,74.91559826,99694.2441,1129.141301,406.7759427,100174.8028,1133.218728,72.04198719,100643.6047,899.6962728,387.8338395,100473.9483,692.5596588,19427.66393,21409753.57,760.6401809,1882.043365,21265819.08,512224932.9,20711.10255,21409929.48,911.7109063,20503.63665,21475752.84,894.6942878,18484.58567,3392871.209,582.0207504,18150.95096,3034046.199,867.2801576,0.899367068,0.900300316,0.900868244,0.89988263,20503.63665,21265819.08,868
136,19644.48078,21264271.05,856.4991129,20375.02065,22031746.11,478.9435413,20310.089,21476756.91,538.0516808,456.1234203,99439.01328,511.3235845,457.891673,100466.8078,709.4055373,466.7657317,100135.9414,1299.837503,68.4482274,99936.17532,1129.737308,387.1946244,100616.2405,1118.877771,68.09313841,99080.9545,898.8434615,398.301645,100197.4972,684.7861069,20330.72383,21409677.14,764.3402191,1676.020198,21262806.58,512210471,20718.5971,21411427.05,911.2253408,19552.16245,21475617.87,896.6598841,18091.03187,3393055.147,578.8932155,17265.04188,3033479.809,868.1796877,0.900576712,0.900352118,0.899606932,0.901745541,19552.16245,21262806.58,860
137,18022.04361,21261653.53,851.7272376,20662.58176,22033681.62,469.9621677,19558.74672,21476893.58,540.2769605,456.8928337,99461.27896,498.7829674,454.2864729,99748.50428,716.9434709,458.2339628,101033.8423,1308.07221,64.65817539,100115.0231,1130.220236,387.2370843,99865.6184,1130.787679,74.43130137,99960.41507,888.5450529,392.4920636,99866.22262,697.3408357,20525.20993,21410965.08,764.5841448,1603.574579,21265590.2,512192406.4,18974.02134,21411732.31,919.7120922,20335.20456,21475492.63,892.0016182,16684.84312,3395235.517,582.6282608,16769.88086,3034710.466,878.5735828,0.899639636,0.901328962,0.898986311,0.898955115,20335.20456,21265590.2,855
138,20119.57355,21262322.3,865.0944215,19812.99495,22033179.44,468.1782782,21225.7851,21476174.89,549.0663722,456.1436365,100497.1034,504.9944174,456.1143312,99685.17524,720.931991,461.0983084,99872.00425,1305.612922,69.41278819,100575.7398,1142.067093,393.0023593,100992.0039,1130.309761,73.05719774,99722.22625,895.3883762,401.0196812,99107.91776,692.718623,20586.97883,21411537.02,761.9227142,1806.368474,21261465.37,512185455.3,20506.68216,21411447.52,916.6557094,20881.61554,21474466.49,898.1337559,15421.95626,3393926.459,586.7618146,17531.76196,3033644.735,867.201767,0.900349172,0.899538108,0.900812792,0.900779236,20881.61554,21261465.37,860
139,22624.7018,21260963.29,854.9268174,19537.97549,22033436.82,475.189344,18794.1542,21475341.55,546.9554253,461.9369744,101090.5246,488.4455808,458.1579952,100347.6394,732.2178307,461.6770439,99978.17225,1299.255612,74.01942448,99894.73377,1129.6822,394.5335464,100514.4492,1128.734427,68.82870572,99743.77682,895.9835671,395.4646737,100854.9387,695.6915334,18211.44069,21408786.06,757.0736831,1721.386604,21267035.23,512194354.9,19474.75507,21408541.06,922.5665235,19668.11353,21474094.23,887.6807215,17065.02664,3394397.896,578.0904412,19366.27338,3032379.164,869.6513925,0.901105717,0.899115955,0.898835732,0.901874884,19668.11353,21267035.23,865
140,19339.09324,21049013.56,866.5712371,21316.7429,21815680.92,466.4796352,18186.81486,21261339.39,548.4836016,463.4268573,99943.81507,497.2839457,459.9305544,100836.3029,727.0155369,460.311542,100131.9077,1307.283079,75.03860395,99933.68732,1137.777798,388.3254193,98987.53833,1131.457778,69.25143457,100655.5775,907.6466679,389.1081688,100829.0862,695.618555,19433.62213,21193810.93,766.8640756,1607.828476,21050299.73,507994747.3,20379.56526,21196273.77,924.7086677,19087.05665,21261334.53,897.0793371,17255.56958,3361854.845,583.4405279,16703.41704,3004763.073,883.28932,0.899018811,0.898374101,0.90113894,0.901069726,19087.05665,21050299.73,868
141,18378.68057,21049489.18,863.578537,20976.89168,21815831.84,474.1159646,19236.25518,21259611.71,546.8770113,454.4994559,100184.3239,500.2477505,458.1271956,99994.3068,728.7484476,458.1861165,100394.7741,1302.461315,63.45979534,99826.97449,1122.475388,393.8699812,100295.7062,1125.593549,66.14183486,100684.4927,907.0843138,393.1618435,100704.7742,684.8846894,20877.41522,21196649.62,760.2364128,1516.871639,21048226.29,508007070.1,19367.59929,21195377.62,930.1914069,20174.42236,21260583.67,896.4487657,18110.98487,3362060.053,587.5953677,17674.65811,3004138.939,871.6917868,0.899861422,0.901093349,0.900745742,0.898354487,20174.42236,21048226.29,860
142,20611.15793,21050193.85,858.1174998,21463.04274,21815610,478.5433559,20772.70327,21261231.62,545.7530575,462.9170195,99692.70115,498.4829913,455.8839313,99426.68126,720.5242074,462.9294938,100450.622,1298.373078,69.42475009,100622.4392,1137.079907,391.8847018,99383.56977,1129.850459,66.79543116,100151.4645,897.7670255,397.3971436,100166.1553,679.7988021,18979.31482,21195192.7,769.4266718,1505.854805,21048877.11,508011107.9,18883.3252,21195486.7,926.7239099,19887.50707,21259341.32,907.3060889,18383.58499,3361774.082,580.7707436,17677.86384,3003885.743,871.7199509,0.89915806,0.899936256,0.89946813,0.899536681,19887.50707,21048877.11,855
143,19917.66995,21050974.6,851.7450843,19975.41678,21814667.53,470.983944,19304.65926,21260682.46,549.7232748,456.6857806,100477.1979,494.0307701,448.7192217,99693.6484,732.3638061,456.2140789,99581.22582,1292.136623,59.97070688,100856.9523,1129.49342,398.0932185,100411.4017,1122.658155,76.11161744,99688.00085,910.4569054,390.0208814,100135.045,688.6810315,19625.83639,21195196.99,762.5045455,1819.348794,21050570.12,508003103.4,20817.87638,21196203.74,927.8341294,18886.42777,21262255.6,899.9702906,17412.51177,3360982.206,575.3897284,17913.57149,3001326.86,867.5923069,0.902008328,0.899431943,0.899709999,0.898578675,18886.42777,21050570.12,860
144,19675.11604,21050459.99,863.1796778,20775.70525,21816767.21,477.6730854,19675.41626,21259978.63,543.35282,459.1934267,100203.8386,494.666263,464.0569481,100292.0389,731.8891868,463.8173264,99951.03471,1305.858308,71.88407909,99623.85535,1129.925512,395.8089705,100688.2306,1136.063439,63.13703207,99785.94641,907.5763812,388.5947836,99589.29939,697.7747458,19652.12172,21194213.82,759.6931256,1606.838384,21051138.05,507973292.4,21269.41438,21196150.69,925.5914268,19777.30361,21260080.34,899.4792923,17004.67932,3360944.351,578.7760059,16074.75306,3002176.634,877.3170792,0.898525981,0.900265208,0.900236507,0.90199704,19777.30361,21051138.05,865
145,19822.51542,21053025.46,856.426759,20035.64413,21815850.21,466.8909625,20074.77141,21259509.54,541.5028979,460.673765,100032.6898,500.7012633,458.8116849,99831.71048,714.2640098,463.0330049,100824.2039,1297.123497,66.43119903,100540.535,1123.011916,384.9314812,99893.78007,1125.576936,74.48486969,100825.7932,898.3844995,394.3412997,99866.73737,684.6312433,22131.28131,21198381.15,756.5533066,1840.74765,21051973.25,507992265.2,19984.57948,21195219.43,922.5462244,19590.47673,21262958.2,904.3681569,17635.30707,3361476.402,589.4394346,16804.08458,3000298.025,868.3880645,0.899817745,0.899195998,0.901215785,0.898921723,19590.47673,21051973.25,868
146,19329.84023,21048915.09,857.3899749,20721.21381,21814892.71,469.3390075,18681.73268,21258751.4,551.6989634,452.7311289,100101.8218,496.1586144,456.7916772,100631.3488,719.7578425,455.1125144,99639.10752,1291.125527,65.99647061,99722.26856,1133.032111,388.0298447,100659.0107,1134.489467,68.50396926,100117.5091,906.932237,384.5266597,99675.95427,682.9937116,18940.47376,21197513.53,763.4578671,1725.746318,21050143.77,508001347.7,20094.75335,21196242.79,927.4798801,20846.98607,21260559.81,900.7155509,16842.74511,3361296.862,584.4665241,16134.70978,3003209.897,881.96331,0.901446393,0.900641507,0.898000551,0.898809294,20846.98607,21050143.77,860
147,21181.53448,21049972.91,852.8893286,18885.9803,21813921.75,470.7081047,19811.29606,21259185.49,552.2702497,460.3283326,99631.33475,496.5206642,456.8956885,99883.06034,718.4125142,455.3433317,100599.9548,1304.599384,60.85029171,100308.1117,1136.661484,390.688317,100154.946,1125.018939,66.15544041,100411.1765,904.5926986,390.1637339,99880.77552,691.7134716,19705.72308,21194802.53,759.4265956,1624.135089,21050113.86,507999937.9,20559.01005,21196428.94,929.8960106,21064.08468,21261753.95,896.8136125,16783.86112,3361151.196,575.736717,18285.06087,3002806.654,868.9244912,0.899749502,0.899231937,0.900725525,0.89984514,21064.08468,21050113.86,855
148,18941.66115,21050490.95,851.5794525,21451.23527,21814540.95,478.6666579,22323.61207,21260852.69,543.5459729,461.8386698,99880.66538,492.8513995,454.7639062,99626.66897,724.6881662,450.8175127,100923.3754,1303.943889,63.75421121,99610.67136,1127.669932,395.2823164,100905.3725,1126.987106,72.49197712,100241.9259,906.1757892,386.5406388,99613.69605,683.8240987,20735.0289,21195527.82,756.3024786,1673.811877,21048971.66,507992982.7,22048.69617,21196390.73,928.1591564,19530.4042,21259721.28,910.5356694,15835.84524,3361143.917,571.1410533,16610.19872,3004403.065,879.2938452,0.899751507,0.90010711,0.900277924,0.900161264,19530.4042,21048971.66,860
149,20911.85176,21048505.14,867.5040377,20614.3083,21814469.04,467.9120391,18918.1268,21260567.09,548.0100814,460.5740615,100587.4688,491.8652099,456.3068008,100402.846,723.1047101,451.9115605,99974.14224,1299.77459,71.07691818,100295.9116,1127.857045,386.5509375,100063.4493,1126.382797,68.18555863,99928.19231,903.4952322,398.866959,101428.1253,685.8414147,19897.10099,21196776.41,767.9239841,1655.58549,21053417.14,508005331.3,19673.76187,21196150.8,928.3354741,21231.6357,21261193.04,917.8320817,17776.56858,3361979.277,583.1612118,17187.50691,3002756.63,877.9460892,0.901098605,0.899770373,0.900057787,0.899602718,21231.6357,21053417.14,865
150,19017.23122,20838650.57,851.7285025,19043.13385,21600176.54,468.5838841,18227.17696,21048217.26,551.315197,466.4878345,100126.6966,500.7001758,454.7693522,100677.7845,725.7842641,457.007927,100485.0271,1304.619048,63.29808638,100643.4413,1134.150595,387.1945513,100933.4895,1135.326123,55.31668651,100274.6896,917.0461685,386.1488339,99672.7976,702.0355327,20743.34665,20982437.87,754.3535293,1785.204692,20837738.9,503851159.9,19204.69474,20985017.96,937.581395,18678.25758,21049456.78,919.3690722,18600.65361,3328363.627,581.3535612,17557.64621,2973434.225,878.5586627,0.901275187,0.901474395,0.900546017,0.899216915,18678.25758,20837738.9,868
